#OK
#SQL= select *
#	  from millimil..MMField
#	 where snapnum=63 
#	   
#MAXROWS UNLIMITED
#QUERYTIMEOUT 30 sec
#DATE 2022-06-28 07:42:28.918 CEST
#QUERYTIME 55 millisec
#COLUMN 1 name=snapnum JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 2 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 3 name=cic JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=g1_25 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=g2_5 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=g5 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=g10 JDBC_TYPE=7 JDBC_TYPENAME=real
#snapnum,phkey,cic,g1_25,g2_5,g5,g10
63,363,0.2280758,0.24921219,0.26371542,0.38777673,0.72392035
63,364,0.3163095,0.31774586,0.31743833,0.41477633,0.75965613
63,365,0.14150688,0.22198224,0.26595825,0.40886983,0.76631594
63,366,0.07990977,0.18678185,0.2584941,0.42772177,0.7987893
63,367,0.74415976,0.4269462,0.36506477,0.455512,0.79546845
63,368,0.8756779,0.6158381,0.52491164,0.51858807,0.8404085
63,369,0.07325062,0.2088597,0.32006726,0.48517,0.84558934
63,370,0.34294608,0.30772838,0.32721132,0.45971176,0.81312877
63,371,0.609312,0.600236,0.4487197,0.4674183,0.8048964
63,372,2.765211,1.0709885,0.58185947,0.54555595,0.85832024
63,373,0.09489285,0.39959723,0.39947405,0.5405117,0.8673582
63,374,0.08157456,0.19616243,0.39494005,0.5745429,0.9001522
63,375,0.4161967,0.83971244,0.6961057,0.6071302,0.8938366
63,376,2.0660005,1.693625,0.9207906,0.63517576,0.8878896
63,377,0.42119107,0.86077064,0.67306983,0.55158055,0.850549
63,378,0.063261904,0.39530838,0.50056386,0.47639343,0.79841805
63,379,0.77912027,0.8251202,0.67408806,0.5501341,0.83631945
63,380,0.6742387,0.66666,0.68262416,0.5678675,0.8335147
63,381,0.101552,0.28183165,0.4594422,0.47788298,0.7940126
63,382,0.85237086,0.6603988,0.62461853,0.5492688,0.84421045
63,383,1.9577893,1.2795986,0.91562134,0.645828,0.88234174
63,384,0.4161967,1.6526468,1.1930959,0.7500253,0.92890644
63,385,0.812416,1.5684252,1.4016318,0.8562754,0.982556
63,386,0.28467855,0.5580252,0.9584877,0.79299444,0.93646324
63,387,0.58101064,0.8037429,0.86058027,0.67368114,0.88152254
63,388,0.46114597,0.96647054,0.7744484,0.6385778,0.8835201
63,389,0.2547124,0.46533522,0.7966382,0.74231076,0.9388554
63,390,0.35959396,1.3733522,1.2196025,0.8200516,0.98895323
63,391,6.897212,2.7562795,1.1160184,0.7256936,0.9343492
63,392,0.056602754,0.8886653,0.7648677,0.6768809,0.9391331
63,393,0.031630952,0.10425553,0.38543838,0.61971503,0.9433165
63,394,0.12985338,0.13832,0.37635562,0.6777158,0.9965279
63,395,0.1531604,0.45810616,0.7779339,0.7543163,0.9935882
63,396,0.13651252,0.24587591,0.5225995,0.6685156,0.94079614
63,397,0.071585834,0.11217576,0.28202957,0.58861035,0.9421937
63,398,0.05327318,0.10672053,0.2974503,0.52640986,0.8887677
63,399,0.15981954,0.42386085,0.54320455,0.5845593,0.88597006
63,400,0.24805324,0.31965944,0.37099162,0.51479274,0.8414004
63,401,0.061597113,0.1273138,0.2389446,0.4645058,0.84210896
63,402,0.056602754,0.12945788,0.23026334,0.52791137,0.89556825
63,403,0.40953758,0.2868878,0.35319668,0.59982115,0.8964189
63,404,0.5593684,0.37053105,0.3012016,0.5533975,0.8612475
63,405,0.12319423,0.17466024,0.226144,0.49677217,0.85776126
63,406,0.17313783,0.15947261,0.2276305,0.43293878,0.8045718
63,407,0.2280758,0.31237674,0.30508417,0.47038442,0.8063742
63,408,0.6759035,0.44770607,0.3722206,0.50911665,0.8097493
63,409,0.24971803,0.3766544,0.402715,0.54073936,0.81508434
63,410,0.95891726,0.52250886,0.5474965,0.60057545,0.8433934
63,411,0.5294022,0.4726005,0.48996598,0.5640816,0.8417454
63,412,0.2413941,0.31437865,0.48578504,0.669617,0.897625
63,413,0.17147304,0.32301885,0.57966226,0.7238516,0.8994242
63,414,0.11986466,0.30908716,0.41651258,0.66128546,0.8717587
63,415,0.47279948,0.39792958,0.37342885,0.6113509,0.8657857
63,416,0.05826754,0.2731444,0.4083035,0.75155026,0.9268585
63,417,0.24638845,0.4053302,0.49289602,0.8153287,0.93200374
63,418,0.17813219,0.27635437,0.665705,0.8694826,0.9598014
63,419,0.08989849,0.21856003,0.54542744,0.8028717,0.95927376
63,420,0.13318294,0.3256337,0.8197275,0.9570157,1.023588
63,421,0.4561516,0.50693357,0.9554647,1.0260271,1.0211085
63,422,0.7508189,0.46395123,0.7953419,0.9909072,0.9921614
63,423,0.063261904,0.22215444,0.6192199,0.92286825,0.98965245
63,424,0.20809835,0.22867794,0.4478622,0.83855844,0.9872298
63,425,0.09822243,0.24803036,0.32784998,0.7491647,0.984327
63,426,0.101552,0.20849061,0.24897912,0.6021438,0.91859293
63,427,0.6825626,0.33405074,0.31869623,0.6770781,0.9225337
63,428,0.21808708,0.24764837,0.38949507,0.71683687,0.95856154
63,429,0.07491541,0.16787878,0.2591215,0.6261332,0.9573714
63,430,0.32130387,0.24533133,0.35889116,0.75943047,1.0249517
63,431,0.2280758,0.26303706,0.57956845,0.8629191,1.025014
63,432,0.29633206,0.4108872,0.9004884,0.9017285,1.0703795
63,433,0.11819987,0.18621175,0.47261438,0.79652315,1.0727227
63,434,0.1281886,0.16943741,0.3218057,0.67798257,1.0043136
63,435,0.23307016,0.25108507,0.5940144,0.77455664,1.003142
63,436,0.43450937,0.40521505,0.86614496,0.8436017,1.055582
63,437,0.31131515,0.19985819,0.41972125,0.75451833,1.0583762
63,438,0.14816603,0.17138484,0.59203243,0.8568005,1.1265914
63,439,0.27302504,0.7688153,1.1948172,0.9492412,1.1226537
63,440,0.6725739,2.404697,1.7452303,1.0249045,1.1145331
63,441,0.2563772,1.2029979,1.3696039,0.91939455,1.049904
63,442,0.34461087,0.37293664,0.9117041,0.8622191,1.0004178
63,443,0.40121365,0.965335,1.3051927,0.99368364,1.0653249
63,444,1.1370494,1.0197071,1.383971,1.053795,1.0578704
63,445,0.13484773,0.6419763,1.0891485,0.9225912,0.9962962
63,446,1.6597925,2.5123496,1.5704169,0.9620858,1.0413498
63,447,1.5732236,2.1969695,1.7748865,1.0648893,1.1024089
63,448,1.0121905,1.4613839,1.4765834,1.0701993,1.0874972
63,449,0.74249494,1.4379056,1.3538216,1.0570399,1.0719855
63,450,4.426668,2.1977203,1.3400065,0.96115196,1.0199828
63,451,6.6258516,2.8555167,1.459401,0.97109526,1.0308542
63,452,0.24638845,1.0018995,1.1276768,0.95509917,0.99155694
63,453,0.5926641,1.1131561,1.1802175,0.9755045,0.98753107
63,454,0.5227431,1.0236144,1.3028663,1.1012089,1.040748
63,455,0.5227431,0.8471033,1.2767003,1.0833486,1.0490462
63,456,0.46114597,0.5971119,1.0176833,1.07335,1.0184189
63,457,0.4927769,0.5547161,0.91952306,1.0488546,0.9954322
63,458,0.26137155,0.6869889,0.9571677,1.121094,1.0007522
63,459,0.94060457,0.938413,1.101185,1.1210172,1.0171103
63,460,0.2930025,0.45070466,0.84780854,0.96556515,0.96327215
63,461,0.22308144,0.28704795,0.5951234,0.940302,0.94708294
63,462,0.44116852,0.38916802,0.5536006,0.8719792,0.93846047
63,463,0.19478007,0.35322,0.7510255,0.917892,0.9607703
63,464,0.49943605,0.42177352,0.6397055,0.76184714,0.90230876
63,465,0.46114597,0.3336005,0.43339965,0.7042891,0.87955385
63,466,0.10821114,0.26230884,0.43379816,0.7536739,0.88967973
63,467,0.20976314,0.5483904,0.68009007,0.7964662,0.9069564
63,468,2.0959666,0.9124554,0.54786813,0.63893354,0.8521835
63,469,0.3795714,0.40814942,0.37135044,0.5897537,0.8328818
63,470,0.34627566,0.3691377,0.40281358,0.56460845,0.8227157
63,471,0.33795175,0.56526804,0.5650689,0.62246144,0.84675854
63,472,0.51108956,1.0061923,0.8364238,0.68755925,0.88047844
63,473,4.9394226,1.8068225,1.0582772,0.7487074,0.9233917
63,474,2.3490143,1.9132668,1.3118552,0.86175424,0.9751298
63,475,0.35626438,0.84768486,0.9985411,0.81871915,0.9342321
63,476,0.2930025,1.0526413,0.991078,0.83193296,0.933009
63,477,0.43450937,1.2455541,1.1525573,0.84927535,0.967689
63,478,0.62429506,1.0570768,0.881152,0.73249453,0.91834724
63,479,2.7685406,1.257048,0.7654051,0.68985397,0.88083124
63,480,0.21142793,0.81575453,0.66992426,0.6953795,0.8825181
63,481,1.4550238,0.79173267,0.74491704,0.7159044,0.9140406
63,482,0.41120237,0.99613065,1.0436825,0.8358109,0.9607423
63,483,3.9538689,1.5238835,0.97938675,0.8505834,0.93290097
63,484,0.5660275,1.0615867,0.95855385,0.8875034,0.93337315
63,485,0.95725244,0.8404761,0.9530202,0.8339351,0.9541588
63,486,0.6709091,0.7160216,0.66875154,0.7103554,0.9100319
63,487,0.07491541,0.39081913,0.5857083,0.71603775,0.88476205
63,488,0.0765802,0.15464349,0.42170033,0.7112183,0.86707246
63,489,0.08490413,0.10726187,0.2699452,0.697652,0.8576279
63,490,0.10821114,0.18887396,0.31286636,0.63053787,0.8449652
63,491,0.051608395,0.41580725,0.4856511,0.66469824,0.85931414
63,492,0.24638845,0.6153346,0.7072236,0.8463487,0.9131155
63,493,0.23972932,0.21386805,0.4351497,0.8282956,0.9015621
63,494,0.1531604,0.19449233,0.48824978,0.93942726,0.91396976
63,495,0.1764674,0.46075258,0.75189525,0.9237247,0.91988236
63,496,0.8473765,1.1416657,1.24631,1.1415976,0.9717943
63,497,0.3928897,0.40116325,0.90358007,1.1975756,0.9682419
63,498,0.14317167,0.28154758,0.6672118,1.0447549,0.9573617
63,499,0.32796302,0.7126244,0.99658084,1.0357704,0.96716887
63,500,0.77912027,1.1180052,1.2629657,1.1967773,1.0172027
63,501,0.3329574,0.7444637,0.9981002,1.2377651,1.0077329
63,502,0.21309271,0.8174451,1.3478327,1.412711,1.0155858
63,503,1.7713332,1.7346654,1.6114403,1.3149513,1.0183462
63,504,2.312389,2.9070415,1.7295605,1.1868306,1.0272746
63,505,1.351807,1.9335438,1.5047332,1.131123,1.0334499
63,506,1.4716716,1.6680444,1.3133368,1.0049454,0.98449427
63,507,4.335105,2.258236,1.4486723,1.0567886,0.9822088
63,508,0.3163095,2.0152671,1.320405,0.953406,0.9995409
63,509,0.9872186,1.8372219,1.3467045,0.9509893,1.0094713
63,510,5.1874757,3.0922983,1.4710225,1.0447577,1.0568486
63,511,14.042478,4.5309315,1.5140638,1.045581,1.0427046
63,512,0.85570043,1.5943937,1.0142057,0.9088888,1.0658113
63,513,0.25970677,0.32271743,0.54951817,0.7952685,1.0969186
63,514,0.08157456,0.25738034,0.6140327,0.8591575,1.1277556
63,515,0.14816603,1.139472,1.0697784,0.947643,1.0882802
63,516,1.1503677,0.9863739,1.0379605,0.8820474,1.0427843
63,517,0.2663659,0.5322388,0.6687716,0.81813437,1.0843031
63,518,0.62928945,0.4649909,0.56301564,0.7569125,1.0580013
63,519,0.8340582,0.91266906,0.93156755,0.84684265,1.0247475
63,520,0.17313783,0.5109927,0.7682773,0.7740236,0.982857
63,521,0.4927769,0.605278,0.64992374,0.70050436,0.9430756
63,522,0.3329574,0.5156264,0.6009502,0.70035046,0.983375
63,523,0.95725244,0.5811513,0.57923204,0.7257052,1.0193484
63,524,1.0071961,0.87288505,0.6895169,0.7841852,1.0413125
63,525,0.12152945,0.5264703,0.6520553,0.75134814,1.0012165
63,526,0.28134897,0.48641542,0.70100516,0.72959083,0.953863
63,527,0.2563772,0.6036729,0.8818977,0.8076026,0.99701303
63,528,0.08157456,0.8415697,1.0381361,0.8498942,1.011071
63,529,0.17480262,0.54063135,0.82411665,0.7677645,0.9644531
63,530,0.12985338,0.57274747,0.7011462,0.8110224,1.0180763
63,531,3.67252,1.254523,0.79393476,0.8517665,1.0624118
63,532,1.0504805,0.9164492,0.9778954,0.9201407,1.081875
63,533,0.14983082,0.45853674,0.8161582,0.872707,1.0336117
63,534,0.32796302,0.90522254,1.0340623,0.8054573,0.9749087
63,535,0.34794044,1.2838936,1.2937773,0.8899028,1.0247219
63,536,0.55437404,2.1776783,1.3937865,0.96556455,1.078621
63,537,0.12485901,0.8977575,1.2783476,1.0357944,1.1338736
63,538,0.09489285,0.6140928,1.0628809,0.9932343,1.1113449
63,539,1.3018633,1.1829795,1.1389837,0.92531925,1.0609787
63,540,0.17813219,0.59561193,0.7644342,0.8878424,1.1100185
63,541,0.14983082,0.18163234,0.64022124,0.92999494,1.1584554
63,542,0.061597113,0.24526472,0.80522805,1.0006607,1.1873707
63,543,0.13318294,0.72831166,0.9763335,0.9575461,1.1339362
63,544,0.06825626,0.2301248,0.56806254,0.9819191,1.1954877
63,545,0.044949245,0.07810566,0.42402714,1.0020037,1.2468562
63,546,0.06825626,0.11011411,0.3706094,0.9007524,1.2126666
63,547,0.086568914,0.27685797,0.48606732,0.88163525,1.1662618
63,548,0.05826754,0.15275447,0.38502726,0.9424991,1.2275981
63,549,0.051608395,0.12846881,0.2935873,0.9429965,1.2720935
63,550,0.06825626,0.0745265,0.26342872,1.0829531,1.3100574
63,551,0.034960523,0.09318584,0.37348968,1.0780851,1.2607696
63,552,0.071585834,0.21021833,0.552397,1.109707,1.2113986
63,553,0.304656,0.2745327,0.69418573,1.1360838,1.1639072
63,554,0.25970677,0.38244107,0.64408594,0.97521603,1.0976344
63,555,1.0787818,0.58037347,0.6631133,0.98273677,1.1450264
63,556,0.25304762,0.72510743,0.61573416,0.8844737,1.1205846
63,557,0.8207399,0.6604618,0.6646451,0.88671935,1.0777305
63,558,0.58101064,0.71063906,0.8347348,1.017754,1.1406894
63,559,0.10488157,0.36835775,0.59896165,0.97852945,1.1831907
63,560,0.8007625,0.73949975,0.67595387,0.8538062,1.1498619
63,561,2.3456848,1.5109729,0.98186225,0.9018257,1.1127925
63,562,1.4267224,0.954418,0.7112451,0.8024785,1.0549742
63,563,1.3351591,0.8625659,0.6055376,0.79137504,1.092924
63,564,0.47945863,0.506816,0.49520785,0.70934916,1.0632818
63,565,0.89565533,0.6284207,0.6189963,0.726692,1.030127
63,566,0.22308144,0.6853645,0.79636776,0.79291064,1.0813881
63,567,0.078244984,0.32641163,0.54352826,0.7418346,1.1130944
63,568,0.08490413,0.15910202,0.3536281,0.70758766,1.1473755
63,569,0.11986466,0.26368847,0.37706974,0.7046101,1.0992963
63,570,0.35127002,0.38130024,0.46016106,0.787091,1.1336299
63,571,0.32629824,0.297971,0.42544356,0.81665844,1.1890788
63,572,0.3063208,0.25167048,0.33813518,0.8159604,1.2287744
63,573,0.13651252,0.1959238,0.37485722,0.80603945,1.1750774
63,574,0.2796842,0.19442062,0.32741877,0.72320384,1.1362288
63,575,0.08490413,0.15643452,0.3001493,0.70863146,1.1826867
63,576,0.07990977,0.3120654,0.375053,0.7632976,1.2342548
63,577,0.30798557,0.5390504,0.40972564,0.9113977,1.2862686
63,578,0.24805324,0.37305546,0.5128068,0.9283622,1.2480053
63,579,0.078244984,0.2116514,0.43735653,0.77796036,1.2001456
63,580,0.3163095,0.50444597,0.5412709,0.92311734,1.2536721
63,581,0.85570043,0.74188066,0.6192366,1.1343021,1.306098
63,582,2.9033883,1.0937523,0.49304852,1.1051742,1.3432913
63,583,0.9256215,0.7838304,0.4668739,0.89479285,1.2870197
63,584,1.7197249,0.83590305,0.5306473,1.1059767,1.3396378
63,585,0.710864,0.82091284,0.63011014,1.3920711,1.3863444
63,586,0.1514956,0.37797615,0.78717476,1.7562393,1.4441184
63,587,0.14317167,0.60644823,0.5643818,1.3948909,1.3978711
63,588,0.6126416,0.61921275,0.71948355,1.4324542,1.3614098
63,589,0.2647011,0.461728,1.0491256,1.7990539,1.4081783
63,590,0.76580197,0.7530476,0.7702337,1.4412671,1.3534756
63,591,0.93561023,0.67149043,0.6179019,1.14592,1.3066534
63,592,0.17147304,0.48002037,0.86087215,1.2097458,1.2715156
63,593,0.5610332,0.66311777,0.9856972,1.4873577,1.3164366
63,594,0.33795175,0.6710788,1.475411,1.8347119,1.3664945
63,595,1.3168464,0.8424342,1.133968,1.4939879,1.3213605
63,596,0.40121365,1.9697316,1.8010508,1.5413823,1.278975
63,597,0.19810964,1.1428566,1.9501432,1.8295801,1.3203986
63,598,0.35959396,0.8019464,1.2909336,1.5028961,1.276318
63,599,0.16148433,0.74172014,1.3019717,1.267096,1.2352479
63,600,0.36292353,1.5351292,1.341898,1.0647342,1.1864848
63,601,0.18479134,1.0552295,1.1201357,0.90543914,1.1347966
63,602,0.07325062,0.36395106,0.7000944,0.8335548,1.1665759
63,603,0.27136025,0.5406779,0.82963574,0.98940754,1.2198031
63,604,1.3218408,1.2480632,1.0578259,1.2038149,1.2671776
63,605,0.33462217,0.90482014,0.8833695,0.98873085,1.2093803
63,606,5.0160027,2.9657078,1.4543016,1.0596337,1.1718123
63,607,6.652488,4.645462,1.7975898,1.2762831,1.2278063
63,608,0.10321679,1.7451215,1.6110376,1.4849291,1.2620641
63,609,0.1648139,1.0359347,1.227205,1.217229,1.2036308
63,610,0.093228064,0.35087883,0.74156374,1.156558,1.2469809
63,611,0.09156328,0.4451977,0.9257154,1.4278126,1.3073733
63,612,0.11653508,0.10904463,0.79353034,1.6365408,1.3380207
63,613,0.06825626,0.10801622,0.62822646,1.3248549,1.2773093
63,614,0.15981954,0.2065898,0.9587072,1.3678768,1.2287151
63,615,0.10654636,0.30373177,1.297417,1.668358,1.2874246
63,616,0.06659147,0.6205055,1.8517131,2.0143805,1.3374434
63,617,0.44949245,1.8727444,3.2568383,2.3530724,1.3740025
63,618,4.388378,2.1261675,2.6064312,2.130632,1.353644
63,619,0.35127002,1.8433318,1.8882723,1.803271,1.3137096
63,620,0.07491541,0.46148863,1.1941063,1.7804316,1.3619668
63,621,0.6342838,0.94940454,2.053524,2.1709805,1.4053257
63,622,0.03662531,0.815545,2.6551695,2.4372003,1.4303863
63,623,0.033295736,0.15690488,1.248324,2.0266495,1.3908038
63,624,0.024971804,0.08778647,0.8488225,2.0214028,1.4403142
63,625,0.08157456,0.37416056,2.2094355,2.4833117,1.4807074
63,626,0.3163095,0.33885553,1.5206531,2.1672552,1.4515702
63,627,0.12152945,0.2543963,0.7418516,1.7392715,1.406954
63,628,0.22974059,0.26857245,0.5833522,1.724671,1.4471302
63,629,0.14650124,0.20711409,1.228812,2.1573067,1.4907414
63,630,0.21808708,0.46532512,2.1027648,2.5310519,1.5230049
63,631,0.05826754,0.12734903,0.7506304,2.0488403,1.4841273
63,632,0.0765802,0.09969455,0.34338686,1.6083735,1.4323931
63,633,0.099887215,0.39211252,0.40192747,1.3522805,1.3928152
63,634,0.1381773,0.2833667,0.51581377,1.3682997,1.3514681
63,635,0.08157456,0.08786616,0.44555178,1.5985639,1.3869442
63,636,0.07491541,0.08719638,0.3555779,1.2785581,1.3261691
63,637,0.13651252,0.18561499,0.42127445,1.0996611,1.2908633
63,638,0.16814348,0.24866027,0.328626,1.0881577,1.3336508
63,639,0.11986466,0.1004947,0.25173676,1.2796992,1.3734537
63,640,0.0765802,0.07122892,0.33774298,1.4599041,1.4025916
63,641,0.029966164,0.1670798,0.61412656,1.5912097,1.4184052
63,642,0.05826754,0.42303935,1.3273716,1.5506792,1.3639787
63,643,0.09655764,0.08476695,0.637404,1.4405963,1.3512005
63,644,0.05993233,0.08851091,0.7174556,1.7867545,1.4097106
63,645,0.07491541,0.39423418,1.3558128,1.8889824,1.4179826
63,646,0.05327318,0.19108237,0.76166344,1.9677887,1.4697657
63,647,0.041619673,0.06576693,0.46336728,1.83048,1.4588506
63,648,0.03662531,0.12795185,1.0565891,2.3037534,1.505789
63,649,0.06659147,1.2302148,2.885509,2.7959185,1.5381175
63,650,0.66757953,1.3733757,3.0180244,2.8791442,1.5344899
63,651,0.1514956,0.4146025,1.3559872,2.4254377,1.5100559
63,652,0.1281886,0.56957847,1.4925876,2.2930956,1.4608089
63,653,1.2768916,1.1602838,2.494979,2.6927788,1.487712
63,654,0.03662531,0.74471706,2.6633801,2.6767693,1.4931118
63,655,0.044949245,0.1555942,1.1352017,2.2231722,1.458758
63,656,0.04827882,0.34116554,1.6351192,2.1850944,1.4055891
63,657,0.15815476,0.93236345,3.0040033,2.5740988,1.439621
63,658,1.9328176,1.4278611,2.85686,2.5415168,1.432517
63,659,1.694753,1.3840092,2.2972713,2.2147903,1.4054661
63,660,1.3551365,2.541298,3.1105354,2.135903,1.3463951
63,661,1.4317167,2.9596226,3.7013822,2.3882108,1.371416
63,662,0.8273991,2.4639285,3.7469237,2.4485881,1.3799189
63,663,0.27136025,0.62762225,2.2817504,2.135778,1.3484265
63,664,0.19145049,0.4984949,1.8694409,1.7993488,1.3020738
63,665,0.12319423,0.35823482,1.5957024,1.4937978,1.2453253
63,666,0.06492669,0.16539863,1.1947737,1.4716833,1.2980964
63,667,0.061597113,0.21273793,1.3203139,1.7966689,1.3567642
63,668,0.19311528,2.2656229,2.5877197,1.8703307,1.3624852
63,669,0.09655764,2.521772,2.5647557,1.5643785,1.3080581
63,670,0.1531604,6.5184665,3.2993584,1.5668708,1.2528311
63,671,1.1337198,6.1131716,3.455328,1.8469471,1.3055267
63,672,50.522953,18.912394,4.4579287,1.7916546,1.2976984
63,673,68.905525,21.985447,4.493685,1.5627582,1.2508792
63,674,5.931636,8.60205,3.5347104,1.575562,1.3065592
63,675,3.3945005,6.8486285,3.4113588,1.8331981,1.354815
63,676,0.38956013,2.6846247,2.7863336,1.696028,1.3355063
63,677,3.287954,4.2534685,3.0051503,1.5067854,1.2949744
63,678,8.4371395,9.039742,3.740138,1.4840095,1.2408539
63,679,0.812416,6.57995,3.5423305,1.6458095,1.2803397
63,680,0.09655764,1.5939509,2.4235399,1.7764192,1.3061564
63,681,0.28134897,0.5216681,1.8226566,1.8654622,1.3154949
63,682,0.4578164,1.6699697,2.951004,2.178078,1.349125
63,683,1.218624,5.016606,3.3470535,2.0064657,1.3316002
63,684,1.5482517,2.2809992,2.5394137,2.101252,1.3904102
63,685,0.609312,1.0647696,2.277686,2.3391123,1.4094515
63,686,0.19810964,0.41890797,1.4929106,2.0144277,1.3729088
63,687,0.18812092,0.8009056,1.9145254,1.8722225,1.3625532
63,688,0.32296866,0.55770993,1.3121588,1.9893192,1.4167768
63,689,0.39621928,0.48455194,1.3337103,2.196005,1.4261781
63,690,1.4134041,1.0446714,1.9442956,2.5185838,1.4646015
63,691,0.92229193,0.935773,1.6131203,2.2076101,1.4461386
63,692,1.3784435,0.9710015,1.4911801,2.3770413,1.4962767
63,693,1.0438213,1.4357299,2.6268187,2.7495086,1.5119139
63,694,0.22308144,1.029537,1.944973,2.4370694,1.4726137
63,695,0.7974329,0.9745548,1.3396934,2.1714332,1.4662917
63,696,0.2647011,0.57327414,1.0469187,1.8750367,1.4433454
63,697,0.54937965,0.55400336,1.025924,1.9828053,1.4641179
63,698,0.97556514,1.0873034,1.8079013,1.8757209,1.4110785
63,699,0.51941353,0.7358803,1.6023487,1.7539139,1.3906367
63,700,0.39122492,0.98717153,1.6850626,1.5261619,1.351182
63,701,0.48112342,1.375559,1.8507235,1.5794535,1.3635544
63,702,0.48778257,0.49841487,0.8689748,1.6403788,1.4195976
63,703,0.2563772,0.41736352,0.89756966,1.6010683,1.4072158
63,704,0.50110084,0.5338289,0.76588994,1.3711096,1.3595977
63,705,0.44616288,0.8786157,1.3332328,1.3188903,1.3002758
63,706,2.9949515,1.655346,1.486464,1.3395363,1.305967
63,707,1.1536973,0.84885436,0.7964088,1.3791633,1.3649789
63,708,1.3834379,0.96413267,0.8141739,1.1982328,1.3044126
63,709,1.9011866,1.3026242,1.1134324,1.1566087,1.2426285
63,710,0.09156328,0.47808015,0.873962,1.1361492,1.24181
63,711,0.42285585,0.51237446,0.6585529,1.1878257,1.3041997
63,712,0.12319423,0.3827661,0.61912674,1.046355,1.2449385
63,713,0.028301377,0.1661357,0.62635285,0.93872106,1.1848272
63,714,0.07491541,0.13755764,0.5049989,0.85474837,1.1177621
63,715,0.049943607,0.2060776,0.61086404,0.9811252,1.1798763
63,716,0.38623056,1.0101687,1.0157206,1.0224385,1.1777341
63,717,0.078244984,0.71866244,1.0156096,0.92318225,1.11452
63,718,0.071585834,0.69838053,1.1885682,1.0052512,1.1805499
63,719,0.61097676,0.82155,0.9755623,1.0812037,1.2419444
63,720,1.0271735,1.3010043,1.2072183,1.0885813,1.2311836
63,721,2.2707694,2.1944687,1.6734868,1.0509819,1.1703883
63,722,3.9089196,3.0566807,1.5373424,0.9730766,1.1068162
63,723,5.4854727,2.508116,1.3141757,1.0372953,1.1693487
63,724,0.34627566,1.941428,1.2562853,1.0130211,1.1543615
63,725,15.086299,4.782415,1.6536428,0.9864827,1.0944926
63,726,0.94393414,2.1923203,1.6439588,1.0600305,1.1543698
63,727,0.061597113,0.7861989,1.0942559,1.0588062,1.2124951
63,728,0.056602754,0.16751178,0.60118157,1.0979155,1.2751777
63,729,0.08323935,0.07848532,0.3721907,1.2199721,1.3398229
63,730,0.046614032,0.28739953,0.6160447,1.3272238,1.3586193
63,731,0.07990977,0.5548419,0.79205376,1.1688778,1.2948724
63,732,0.69921046,1.0574834,1.073899,1.1378393,1.2352871
63,733,0.05826754,0.5806821,1.1338261,1.3021536,1.3015461
63,734,0.033295736,0.11377598,0.6179964,1.2070103,1.2861072
63,735,0.08490413,0.3964258,0.8022876,1.0743115,1.2191784
63,736,0.5477149,0.5310265,0.9296311,1.0726582,1.1645113
63,737,0.078244984,0.20852089,0.9631088,1.2318304,1.2324287
63,738,0.1897857,1.1845407,1.8924042,1.3180605,1.2449191
63,739,0.6842274,0.9833682,1.3353134,1.1327918,1.1776828
63,740,0.4578164,0.7663574,1.3409078,1.1116109,1.1242858
63,741,0.25304762,1.9353585,2.2485693,1.3181571,1.1909169
63,742,0.22141665,0.2678927,1.1376398,1.2442312,1.1808861
63,743,0.16148433,0.3745462,0.88487977,1.0567294,1.1133949
63,744,0.24305889,0.7462837,1.0231023,0.92427534,1.0468546
63,745,0.38956013,1.4767318,1.2497501,0.8291103,0.9846113
63,746,1.2086352,2.3518174,1.521873,0.9119963,1.0370327
63,747,0.65592605,1.2632408,1.2315267,0.97517025,1.0983492
63,748,2.1608934,1.8976117,1.3159709,0.9996863,1.1105475
63,749,2.5904083,2.509562,1.4253006,0.9018831,1.046837
63,750,8.450459,3.2103033,1.2388409,0.82597435,0.9929297
63,751,2.100961,1.6426258,1.1461492,0.94998723,1.0571085
63,752,0.37624183,0.7978947,0.9795744,0.94122094,1.0636907
63,753,0.12985338,1.049971,0.8862473,0.7936102,0.9992094
63,754,0.10488157,0.74165547,0.95595723,0.8574428,1.0532973
63,755,0.44116852,0.8614242,1.0555921,0.98528016,1.1175703
63,756,0.10321679,0.22658847,0.65348893,0.9442832,1.1198779
63,757,0.11154072,0.15051633,0.4769093,0.7958297,1.0566602
63,758,0.056602754,0.14928195,0.4673941,0.7467183,1.0036951
63,759,0.4161967,0.28431588,0.6466427,0.9083199,1.0670676
63,760,0.15815476,0.44626892,1.2875402,1.0975316,1.1302431
63,761,0.03662531,0.51512533,1.1816534,1.119871,1.1831164
